calaccess_committee_id,committee_name,calaccess_filing_id,date_filed,from_date,thru_date,total_contributions,total_expenditures_made
1297987,NO ON 93 CALIFORNIA TERM LIMITS DEFENSE FUND SPONSORED AND MAJOR FUNDING BY US TERM LIMITS INC. WITH HELP FROM ADVOCATES OF TERM LIMITS.,1297782,2007-10-30,2007-07-01,2007-09-30,108478.0,78793.0
1297987,NO ON 93 CALIFORNIA TERM LIMITS DEFENSE FUND SPONSORED AND MAJOR FUNDING BY US TERM LIMITS INC. WITH HELP FROM ADVOCATES OF TERM LIMITS.,1302302,2008-07-29,2007-10-01,2007-12-31,1555806.0,1560028.0
1297987,NO ON 93 CALIFORNIA TERM LIMITS DEFENSE FUND SPONSORED AND MAJOR FUNDING BY US TERM LIMITS INC. WITH HELP FROM ADVOCATES OF TERM LIMITS.,1305631,2008-07-29,2008-01-01,2008-01-19,55.0,2914.0
1297987,NO ON 93 CALIFORNIA TERM LIMITS DEFENSE FUND SPONSORED AND MAJOR FUNDING BY US TERM LIMITS INC. WITH HELP FROM ADVOCATES OF TERM LIMITS.,1348932,2008-07-29,2008-01-20,2008-06-30,26875.0,26172.0
1297987,NO ON 93 CALIFORNIA TERM LIMITS DEFENSE FUND SPONSORED AND MAJOR FUNDING BY US TERM LIMITS INC. WITH HELP FROM ADVOCATES OF TERM LIMITS.,1348934,2008-07-29,2008-07-01,2008-07-22,-3850.0,3967.0
1321957,"NO ON PROP 16, STOP THE PG&E; POWERGRAB, SPONSORED BY LOCAL POWER AND THE UTILITY REFORM NETWORK",1465103,2010-02-22,2009-01-01,2009-12-31,5751.0,7652.0
1321957,"NO ON PROP 16, STOP THE PG&E; POWERGRAB, SPONSORED BY LOCAL POWER AND THE UTILITY REFORM NETWORK",1474798,2010-06-22,2010-01-01,2010-03-17,31449.0,35967.0
1321957,"NO ON PROP 16, STOP THE PG&E; POWERGRAB, SPONSORED BY LOCAL POWER AND THE UTILITY REFORM NETWORK",1491900,2010-08-02,2010-03-18,2010-05-22,45213.0,48001.0
1321957,"NO ON PROP 16, STOP THE PG&E; POWERGRAB, SPONSORED BY LOCAL POWER AND THE UTILITY REFORM NETWORK",1508495,2010-08-02,2010-05-23,2010-06-30,49101.0,33942.0
1321957,"NO ON PROP 16, STOP THE PG&E; POWERGRAB, SPONSORED BY LOCAL POWER AND THE UTILITY REFORM NETWORK",1522919,2010-10-05,2010-07-01,2010-09-30,-2268.0,3683.0
1316221,NO ON PROP 1D AND 1E - DON'T CUT CHILDREN'S SERVICES AND MENTAL HEALTH CARE - SPONSORED BY MENTAL HEALTH ORGANIZATIONS,1416900,2009-04-09,2009-01-01,2009-04-04,122401.0,65566.0
1316221,NO ON PROP 1D AND 1E - DON'T CUT CHILDREN'S SERVICES AND MENTAL HEALTH CARE - SPONSORED BY MENTAL HEALTH ORGANIZATIONS,1423262,2009-05-15,2009-04-05,2009-05-02,559425.0,543992.0
1316221,NO ON PROP 1D AND 1E - DON'T CUT CHILDREN'S SERVICES AND MENTAL HEALTH CARE - SPONSORED BY MENTAL HEALTH ORGANIZATIONS,1434768,2009-07-28,2009-05-03,2009-06-30,222372.0,245173.0
1316221,NO ON PROP 1D AND 1E - DON'T CUT CHILDREN'S SERVICES AND MENTAL HEALTH CARE - SPONSORED BY MENTAL HEALTH ORGANIZATIONS,1434780,2009-07-28,2009-07-01,2009-07-23,0.0,49642.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1335475,2008-06-20,2008-01-01,2008-05-17,50000.0,51841.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1347299,2008-07-28,2008-05-18,2008-06-30,50000.0,51235.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1393513,2009-01-28,2008-07-01,2008-12-31,2056.0,822.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1434609,2009-07-28,2009-01-01,2009-06-30,847.0,1008.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1461491,2010-01-27,2009-07-01,2009-12-31,969.0,1316.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1507706,2010-08-02,2010-01-01,2010-06-30,1052485.0,964585.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1523093,2010-10-15,2010-07-01,2010-09-30,585238.0,616925.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1531258,2011-01-31,2010-10-01,2010-10-16,381577.0,64867.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1571007,2011-01-31,2010-10-17,2010-12-31,68079.0,433970.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1603807,2011-07-26,2011-01-01,2011-06-30,0.0,4144.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1633075,2012-01-27,2011-07-01,2011-12-31,1537.0,1781.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1675324,2012-07-26,2012-01-01,2012-06-30,858.0,1154.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1737732,2013-01-30,2012-07-01,2012-12-31,1881.0,1660.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1777246,2013-07-22,2013-01-01,2013-06-30,2655.0,4884.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1812478,2014-01-23,2013-07-01,2013-12-31,3048.0,870.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1865557,2014-07-23,2014-01-01,2014-06-30,399.0,1761.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1892523,2014-10-06,2014-07-01,2014-09-30,4022.0,2660.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1903868,2014-10-23,2014-10-01,2014-10-18,5093.0,2093.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1934523,2015-01-30,2014-10-19,2014-12-31,3139.0,5189.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,1976435,2015-07-23,2015-01-01,2015-06-30,1391.0,1732.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,2007245,2016-01-26,2015-07-01,2015-12-31,481.0,1070.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,2058632,2016-07-26,2016-01-01,2016-06-30,2250.0,1394.0
1306041,NO ON PROP 23 COMMITTEE OF THE NRDC ACTION FUND TO STOP THE DIRTY ENERGY PROPOSITION,2127078,2017-01-30,2016-07-01,2016-12-31,958.0,1008.0
1378875,"NO ON PROP 53 - CALIFORNIANS TO PROTECT LOCAL CONTROL, A COALITION OF PUBLIC SAFETY, LOCAL GOVERNMENT, BUSINESS AND LABOR ORGANIZATIONS, GOVERNOR BROWN AND TAXPAYERS",1995586,2015-10-28,2015-01-01,2015-09-30,122000.0,70632.0
1378875,"NO ON PROP 53 - CALIFORNIANS TO PROTECT LOCAL CONTROL, A COALITION OF PUBLIC SAFETY, LOCAL GOVERNMENT, BUSINESS AND LABOR ORGANIZATIONS, GOVERNOR BROWN AND TAXPAYERS",2012517,2016-02-01,2015-10-01,2015-12-31,0.0,103241.0
1378875,"NO ON PROP 53 - CALIFORNIANS TO PROTECT LOCAL CONTROL, A COALITION OF PUBLIC SAFETY, LOCAL GOVERNMENT, BUSINESS AND LABOR ORGANIZATIONS, GOVERNOR BROWN AND TAXPAYERS",2038257,2016-08-01,2016-01-01,2016-03-31,425000.0,129989.0
1378875,"NO ON PROP 53 - CALIFORNIANS TO PROTECT LOCAL CONTROL, A COALITION OF PUBLIC SAFETY, LOCAL GOVERNMENT, BUSINESS AND LABOR ORGANIZATIONS, GOVERNOR BROWN AND TAXPAYERS",2064706,2016-08-01,2016-04-01,2016-06-30,160000.0,320731.0
1378875,"NO ON PROP 53 - CALIFORNIANS TO PROTECT LOCAL CONTROL, A COALITION OF PUBLIC SAFETY, LOCAL GOVERNMENT, BUSINESS AND LABOR ORGANIZATIONS, GOVERNOR BROWN AND TAXPAYERS",2083520,2016-09-29,2016-07-01,2016-09-24,1574355.0,342475.0
1378875,"NO ON PROP 53 - CALIFORNIANS TO PROTECT LOCAL CONTROL, A COALITION OF PUBLIC SAFETY, LOCAL GOVERNMENT, BUSINESS AND LABOR ORGANIZATIONS, GOVERNOR BROWN AND TAXPAYERS",2098626,2016-10-27,2016-09-25,2016-10-22,11192980.0,12434628.0
1378875,"NO ON PROP 53 - CALIFORNIANS TO PROTECT LOCAL CONTROL, A COALITION OF PUBLIC SAFETY, LOCAL GOVERNMENT, BUSINESS AND LABOR ORGANIZATIONS, GOVERNOR BROWN AND TAXPAYERS",2131189,2017-01-31,2016-10-23,2016-12-31,8497864.0,8427991.0
1379198,"NO ON PROP 61 - CALIFORNIANS AGAINST THE DECEPTIVE RX PROPOSITION, A COALITION OF VETERANS DOCTORS PATIENT ADVOCATES SENIORS TAXPAYERS AND MEMBERS OF PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMER.",1998299,2016-03-18,2015-01-01,2015-09-30,10045000.0,112366.0
1379198,"NO ON PROP 61 - CALIFORNIANS AGAINST THE DECEPTIVE RX PROPOSITION, A COALITION OF VETERANS DOCTORS PATIENT ADVOCATES SENIORS TAXPAYERS AND MEMBERS OF PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMER.",2013042,2016-03-18,2015-10-01,2015-12-31,28932079.0,681079.0
1379198,"NO ON PROP 61 - CALIFORNIANS AGAINST THE DECEPTIVE RX PROPOSITION, A COALITION OF VETERANS DOCTORS PATIENT ADVOCATES SENIORS TAXPAYERS AND MEMBERS OF PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMER.",2036765,2016-08-01,2016-01-01,2016-03-31,13948966.0,1026842.0
1379198,"NO ON PROP 61 - CALIFORNIANS AGAINST THE DECEPTIVE RX PROPOSITION, A COALITION OF VETERANS DOCTORS PATIENT ADVOCATES SENIORS TAXPAYERS AND MEMBERS OF PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMER.",2064695,2016-10-27,2016-04-01,2016-06-30,16640601.0,2578447.0
1379198,"NO ON PROP 61 - CALIFORNIANS AGAINST THE DECEPTIVE RX PROPOSITION, A COALITION OF VETERANS DOCTORS PATIENT ADVOCATES SENIORS TAXPAYERS AND MEMBERS OF PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMER.",2083540,2016-09-27,2016-07-01,2016-09-24,17056553.0,45191669.0
1379198,"NO ON PROP 61 - CALIFORNIANS AGAINST THE DECEPTIVE RX PROPOSITION, A COALITION OF VETERANS DOCTORS PATIENT ADVOCATES SENIORS TAXPAYERS AND MEMBERS OF PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMER.",2097977,2017-01-31,2016-09-25,2016-10-22,22330875.0,56587671.0
1379198,"NO ON PROP 61 - CALIFORNIANS AGAINST THE DECEPTIVE RX PROPOSITION, A COALITION OF VETERANS DOCTORS PATIENT ADVOCATES SENIORS TAXPAYERS AND MEMBERS OF PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMER.",2130362,2017-04-20,2016-10-23,2016-12-31,152087.0,4948725.0
1383946,"NO ON PROP 66, CALIFORNIANS FOR FAIR JUSTICE, SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS",2035803,2016-04-29,2016-03-14,2016-03-31,250000.0,100.0
1383946,"NO ON PROP 66, CALIFORNIANS FOR FAIR JUSTICE, SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS",2055676,2016-07-15,2016-04-01,2016-06-30,125711.0,119310.0
1383946,"NO ON PROP 66, CALIFORNIANS FOR FAIR JUSTICE, SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS",2082960,2016-09-29,2016-07-01,2016-09-24,260024.0,294977.0
1383946,"NO ON PROP 66, CALIFORNIANS FOR FAIR JUSTICE, SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS",2096915,2016-10-26,2016-09-25,2016-10-22,797323.0,701449.0
1383946,"NO ON PROP 66, CALIFORNIANS FOR FAIR JUSTICE, SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS",2125801,2017-01-27,2016-10-23,2016-12-31,203781.0,490104.0
1359207,"NO ON PROP. 48 - KEEP VEGAS-STYLE CASINOS OUT OF NEIGHBORHOODS, A PROJECT OF STAND UP FOR CALIFORNIA",1800144,2013-10-16,2013-01-01,2013-09-30,2141670.0,2072745.0
1359207,"NO ON PROP. 48 - KEEP VEGAS-STYLE CASINOS OUT OF NEIGHBORHOODS, A PROJECT OF STAND UP FOR CALIFORNIA",1816128,2014-01-22,2013-10-01,2013-12-31,732699.0,706148.0
1359207,"NO ON PROP. 48 - KEEP VEGAS-STYLE CASINOS OUT OF NEIGHBORHOODS, A PROJECT OF STAND UP FOR CALIFORNIA",1846129,2014-04-16,2014-01-01,2014-03-31,0.0,38584.0
1359207,"NO ON PROP. 48 - KEEP VEGAS-STYLE CASINOS OUT OF NEIGHBORHOODS, A PROJECT OF STAND UP FOR CALIFORNIA",1870954,2014-07-19,2014-04-01,2014-06-30,200000.0,126863.0
1359207,"NO ON PROP. 48 - KEEP VEGAS-STYLE CASINOS OUT OF NEIGHBORHOODS, A PROJECT OF STAND UP FOR CALIFORNIA",1892320,2014-12-17,2014-07-01,2014-09-30,4676667.0,4156895.0
1359207,"NO ON PROP. 48 - KEEP VEGAS-STYLE CASINOS OUT OF NEIGHBORHOODS, A PROJECT OF STAND UP FOR CALIFORNIA",1903061,2014-10-21,2014-10-01,2014-10-18,8465006.0,8208010.0
1359207,"NO ON PROP. 48 - KEEP VEGAS-STYLE CASINOS OUT OF NEIGHBORHOODS, A PROJECT OF STAND UP FOR CALIFORNIA",1918511,2014-12-09,2014-10-19,2014-12-09,-475433.0,431372.0
1260771,"NO ON PROP. 63, CITIZENS FOR A HEALTHY CALIFORNIA",1044720,2004-10-05,2004-07-01,2004-09-30,6050.0,3774.0
1260771,"NO ON PROP. 63, CITIZENS FOR A HEALTHY CALIFORNIA",1050149,2004-10-21,2004-10-01,2004-10-16,0.0,12.0
1260771,"NO ON PROP. 63, CITIZENS FOR A HEALTHY CALIFORNIA",1080802,2005-01-31,2004-10-17,2004-12-31,1600.0,13997.0
1260771,"NO ON PROP. 63, CITIZENS FOR A HEALTHY CALIFORNIA",1157142,2005-07-31,2005-01-01,2005-06-30,0.0,72.0
1260771,"NO ON PROP. 63, CITIZENS FOR A HEALTHY CALIFORNIA",1130767,2005-10-26,2005-07-01,2005-10-25,0.0,808.0
1311406,NO ON PROPOSITION 10 CALIFORNIANS AGAINST THE $10 BILLION LEMON SPONSORED BY THE CONSUMER FEDERATION OF CALIFORNIA,1370069,2009-12-18,2008-10-01,2008-10-18,78642.0,35737.0
1311406,NO ON PROPOSITION 10 CALIFORNIANS AGAINST THE $10 BILLION LEMON SPONSORED BY THE CONSUMER FEDERATION OF CALIFORNIA,1397483,2009-12-18,2008-10-19,2009-01-31,71937.0,118561.0
1307489,"NO ON PROPOSITION 4 - CAMPAIGN FOR TEEN HEALTH AND SAFETY, A PROJECT OF AMERICAN CIVIL LIBERTIES UNION OF NORTHERN CALIFORNIA",1362813,2008-10-31,2008-07-01,2008-09-30,520959.0,345087.0
1307489,"NO ON PROPOSITION 4 - CAMPAIGN FOR TEEN HEALTH AND SAFETY, A PROJECT OF AMERICAN CIVIL LIBERTIES UNION OF NORTHERN CALIFORNIA",1370462,2008-10-23,2008-10-01,2008-10-18,230849.0,336803.0
1307489,"NO ON PROPOSITION 4 - CAMPAIGN FOR TEEN HEALTH AND SAFETY, A PROJECT OF AMERICAN CIVIL LIBERTIES UNION OF NORTHERN CALIFORNIA",1395678,2009-01-30,2008-10-19,2008-12-31,315857.0,321580.0
1307489,"NO ON PROPOSITION 4 - CAMPAIGN FOR TEEN HEALTH AND SAFETY, A PROJECT OF AMERICAN CIVIL LIBERTIES UNION OF NORTHERN CALIFORNIA",1433804,2009-07-27,2009-01-01,2009-06-30,0.0,57238.0
1307489,"NO ON PROPOSITION 4 - CAMPAIGN FOR TEEN HEALTH AND SAFETY, A PROJECT OF AMERICAN CIVIL LIBERTIES UNION OF NORTHERN CALIFORNIA",1461288,2010-01-27,2009-07-01,2009-12-31,0.0,3352.0
1307489,"NO ON PROPOSITION 4 - CAMPAIGN FOR TEEN HEALTH AND SAFETY, A PROJECT OF AMERICAN CIVIL LIBERTIES UNION OF NORTHERN CALIFORNIA",1504706,2010-07-28,2010-01-01,2010-06-30,0.0,771.0
1307489,"NO ON PROPOSITION 4 - CAMPAIGN FOR TEEN HEALTH AND SAFETY, A PROJECT OF AMERICAN CIVIL LIBERTIES UNION OF NORTHERN CALIFORNIA",1567148,2011-01-26,2010-07-01,2010-12-31,0.0,544.0
1307489,"NO ON PROPOSITION 4 - CAMPAIGN FOR TEEN HEALTH AND SAFETY, A PROJECT OF AMERICAN CIVIL LIBERTIES UNION OF NORTHERN CALIFORNIA",1603764,2011-07-26,2011-01-01,2011-06-30,0.0,5246.0
1247731,NO ON PROPOSITION 51 COMMITTEE,870545,2002-10-03,2002-01-01,2002-09-30,65050.0,155.0
1247731,NO ON PROPOSITION 51 COMMITTEE,877899,2002-10-24,2002-10-01,2002-10-19,30000.0,58494.0
1247731,NO ON PROPOSITION 51 COMMITTEE,905873,2003-01-27,2002-10-20,2002-12-31,5025.0,20008.0
1258131,"NO ON PROPOSITION 53, TAXPAYERS AGAINST RUNAWAY DEFICITS",978392,2004-01-06,2003-09-21,2003-12-31,14340.0,31429.0
1258131,"NO ON PROPOSITION 53, TAXPAYERS AGAINST RUNAWAY DEFICITS",1005504,2004-03-09,2004-01-01,2004-03-09,0.0,181.0
1309427,NO ON PROPOSITION 6 CALIFORNIANS FOR REAL CRIME PREVENTION,1368212,2008-10-20,2008-10-01,2008-10-18,0.0,0.0
1385139,"NO ON PROPOSITION 60, CALIFORNIANS AGAINST WORKER HARASSMENT, SPONSORED BY THE FREE SPEECH COALITION",2064305,2016-07-29,2016-01-01,2016-06-30,87150.0,38441.0
1385139,"NO ON PROPOSITION 60, CALIFORNIANS AGAINST WORKER HARASSMENT, SPONSORED BY THE FREE SPEECH COALITION",2083689,2016-09-29,2016-07-01,2016-09-24,269625.0,233769.0
1385139,"NO ON PROPOSITION 60, CALIFORNIANS AGAINST WORKER HARASSMENT, SPONSORED BY THE FREE SPEECH COALITION",2098228,2016-10-27,2016-09-25,2016-10-22,115540.0,168770.0
1385139,"NO ON PROPOSITION 60, CALIFORNIANS AGAINST WORKER HARASSMENT, SPONSORED BY THE FREE SPEECH COALITION",2131006,2017-01-30,2016-10-23,2016-12-31,83039.0,160169.0
1267628,NO ON PROPOSITION 63; SPONSORED BY THE NATIONAL TAX LIMITATION COMMITTEE,1045087,2004-10-01,2004-01-01,2004-09-30,0.0,449.0
1267628,NO ON PROPOSITION 63; SPONSORED BY THE NATIONAL TAX LIMITATION COMMITTEE,1050450,2004-10-18,2004-10-01,2004-10-16,10000.0,0.0
1267628,NO ON PROPOSITION 63; SPONSORED BY THE NATIONAL TAX LIMITATION COMMITTEE,1061521,2004-11-08,2004-10-17,2004-11-08,0.0,9551.0
1308178,"NO ON PROPOSITION 8, CAMPAIGN FOR MARRIAGE EQUALITY, A PROJECT OF THE AMERICAN CIVIL LIBERTIES UNION OF NORTHERN CALIFORNIA",1363190,2008-12-03,2008-07-01,2008-09-30,1586081.0,1323896.0
1308178,"NO ON PROPOSITION 8, CAMPAIGN FOR MARRIAGE EQUALITY, A PROJECT OF THE AMERICAN CIVIL LIBERTIES UNION OF NORTHERN CALIFORNIA",1381564,2008-11-14,2008-10-01,2008-10-18,42181.0,35780.0
1308178,"NO ON PROPOSITION 8, CAMPAIGN FOR MARRIAGE EQUALITY, A PROJECT OF THE AMERICAN CIVIL LIBERTIES UNION OF NORTHERN CALIFORNIA",1386583,2008-12-30,2008-10-19,2008-12-23,451700.0,720286.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1192494,2007-03-08,2006-01-01,2006-06-30,662177.0,328838.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1204897,2007-03-08,2006-07-01,2006-09-30,19481833.0,21470900.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1212842,2007-01-22,2006-10-01,2006-10-21,2964389.0,2137041.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1236523,2007-01-30,2006-10-22,2006-12-31,4058920.0,3160648.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1278757,2007-07-12,2007-01-01,2007-06-30,0.0,25877.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1309593,2008-01-18,2007-07-01,2007-12-31,0.0,2374.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1344303,2008-07-19,2008-01-01,2008-06-30,0.0,1557.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1398350,2009-01-26,2008-07-01,2008-12-31,0.0,1975.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1434299,2009-07-16,2009-01-01,2009-06-30,0.0,4844.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1464018,2010-01-24,2009-07-01,2009-12-31,0.0,975.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1505891,2010-07-22,2010-01-01,2010-06-30,0.0,2542.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1570372,2011-01-20,2010-07-01,2010-12-31,0.0,2863.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1606007,2011-07-26,2011-01-01,2011-06-30,0.0,17982.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1633597,2012-01-19,2011-07-01,2011-12-31,0.0,2453.0
1286420,"NO ON PROPOSITION 86, CALIFORNIANS AGAINST UNACCOUNTABLE TAXES, A COALITION OF TAXPAYERS, BUSINESSES AND LAW ENFORCEMENT",1659773,2012-05-07,2012-01-01,2012-05-07,0.0,51875.0
1308244,"NO ON PROPS 6 & 9, A COMMITTEE FOR FISCAL RESPONSIBILITY WITH TEACHERS, FIREFIGHTERS, SERVICE EMPLOYEES AND CIVIL RIGHTS GROUPS",1363485,2008-10-29,2008-01-01,2008-09-30,476071.0,155111.0
1308244,"NO ON PROPS 6 & 9, A COMMITTEE FOR FISCAL RESPONSIBILITY WITH TEACHERS, FIREFIGHTERS, SERVICE EMPLOYEES AND CIVIL RIGHTS GROUPS",1370307,2009-02-04,2008-10-01,2008-10-18,1369559.0,1411653.0
1308244,"NO ON PROPS 6 & 9, A COMMITTEE FOR FISCAL RESPONSIBILITY WITH TEACHERS, FIREFIGHTERS, SERVICE EMPLOYEES AND CIVIL RIGHTS GROUPS",1397744,2009-02-02,2008-10-19,2008-12-31,489001.0,764545.0
1308244,"NO ON PROPS 6 & 9, A COMMITTEE FOR FISCAL RESPONSIBILITY WITH TEACHERS, FIREFIGHTERS, SERVICE EMPLOYEES AND CIVIL RIGHTS GROUPS",1411851,2009-03-25,2009-01-01,2009-03-16,0.0,3466.0
1280726,"NONPROFITS FOR PRESCHOOL, SPONSORED BY PRESCHOOL CALIFORNIA, A PROJECT OF CIF OF THE SAN FRANCISCO FOUNDATION - YES OF PROP. 82",1147129,2006-04-22,2005-01-01,2005-12-31,204000.0,35842.0
1280726,"NONPROFITS FOR PRESCHOOL, SPONSORED BY PRESCHOOL CALIFORNIA, A PROJECT OF CIF OF THE SAN FRANCISCO FOUNDATION - YES OF PROP. 82",1157513,2006-04-22,2006-01-01,2006-03-17,0.0,51082.0
1280726,"NONPROFITS FOR PRESCHOOL, SPONSORED BY PRESCHOOL CALIFORNIA, A PROJECT OF CIF OF THE SAN FRANCISCO FOUNDATION - YES OF PROP. 82",1174392,2006-05-25,2006-03-18,2006-05-20,0.0,66784.0
1280726,"NONPROFITS FOR PRESCHOOL, SPONSORED BY PRESCHOOL CALIFORNIA, A PROJECT OF CIF OF THE SAN FRANCISCO FOUNDATION - YES OF PROP. 82",1192252,2006-10-06,2006-05-21,2006-06-30,0.0,21940.0
1280726,"NONPROFITS FOR PRESCHOOL, SPONSORED BY PRESCHOOL CALIFORNIA, A PROJECT OF CIF OF THE SAN FRANCISCO FOUNDATION - YES OF PROP. 82",1236596,2007-01-28,2006-07-01,2006-12-31,0.0,50.0
1280726,"NONPROFITS FOR PRESCHOOL, SPONSORED BY PRESCHOOL CALIFORNIA, A PROJECT OF CIF OF THE SAN FRANCISCO FOUNDATION - YES OF PROP. 82",1283430,2007-07-29,2007-01-01,2007-06-30,0.0,0.0
1280726,"NONPROFITS FOR PRESCHOOL, SPONSORED BY PRESCHOOL CALIFORNIA, A PROJECT OF CIF OF THE SAN FRANCISCO FOUNDATION - YES OF PROP. 82",1306063,2008-01-08,2007-07-01,2007-12-31,0.0,25.0
