FILING_ID,AMEND_ID,LINE_ITEM,REC_TYPE,FORM_TYPE,TRAN_ID,AMOUNT,EXP_DATE,EXPN_DSCR,MEMO_CODE,MEMO_REFNO,DATE_THRU
602752,0,1,S496,F496,3854,171.60,2/29/2000 12:00:00 AM,POSTAGE FOR MAILER,,,
602754,0,1,S496,F496,3860,490.68,2/28/2000 12:00:00 AM,POSTAGE FOR MAILER,,,
602757,0,1,S496,F496,3865,439.64,2/28/2000 12:00:00 AM,HANDLING FEE FOR MAILER,,,
602981,0,1,S496,F496,4808,2142.84,3/1/2000 12:00:00 AM,DESIGN AND PRINTING OF MAILERS MAILHOUSE EXPENSES AND POSTAGE,,,
603817,0,1,S496,F496,5483,384.88,3/2/2000 12:00:00 AM,PERCINT WALKING AND PHONE BANKING,,,
603818,0,1,S496,F496,5479,664.08,3/1/2000 12:00:00 AM,PERCINT WALKING AND PHONE BANKING,,,
604338,0,1,S496,F496,EDT26,1139.83,3/3/2000 12:00:00 AM,Wages 2/20 - 3/5 allocated to opposing Prop. 25,,EDT26,
675035,0,1,S496,F496,EDT120,29670,10/24/2000 12:00:00 AM,Phone Banks Subvendor Clinton Group $25500.00. Top-Notch Data $300.00,,,
675116,0,1,S496,F496,NON387,20070,10/24/2000 12:00:00 AM,Radio Ads for No on Prop. 38 (Donation from Sponsor's General Fund),,,
675748,0,1,S496,F496,CI1319,1000,10/24/2000 12:00:00 AM,1/2 Page Article Run on November 6 2000,,,
676105,0,1,S496,F496,2000-1370,15000,10/25/2000 12:00:00 AM,Mailer,,2000-1370 ,
676270,0,1,S496,F496,2000-1357,6666.67,10/25/2000 12:00:00 AM,Slate Mailer,,,
676285,0,1,S496,F496,2000-1348,37500,10/24/2000 12:00:00 AM,Slate Mailer,,,
676292,0,1,S496,F496,2000-1349,37500,10/24/2000 12:00:00 AM,Slate Mailer,,,
676311,0,1,S496,F496,2000-1337,7573.75,10/25/2000 12:00:00 AM,Signs,,2000-1337 ,
676325,0,1,S496,F496,EDT25,860.15,10/25/2000 12:00:00 AM,POSTAGE,,,
676325,0,2,S496,F496,EDT26,3292.13,10/25/2000 12:00:00 AM,MASS MAIL,,,
676385,0,1,S496,F496,1,2958,10/25/2000 12:00:00 AM,COMCAST CABLEVISION - TELEVISION ADVERTISEMENT,,,
677124,0,2,S496,F496,EDT159,320.19,11/1/2000 12:00:00 AM,,,,
676403,0,1,S496,F496,1,5036.25,10/23/2000 12:00:00 AM,ADELPHIA MEDIA SERVICES - TELEVISION ADVERTISMENT ,,,
677124,0,1,S496,F496,EDT158,334.13,11/1/2000 12:00:00 AM,,,,
677124,0,3,S496,F496,EDT160,98.77,11/1/2000 12:00:00 AM,,,,
677124,0,4,S496,F496,EDT161,475.74,11/1/2000 12:00:00 AM,,,,
677463,0,1,S496,F496,1,37500,10/24/2000 12:00:00 AM,SLATE MAILER,,,
677633,0,1,S496,F496,1,1624,10/24/2000 12:00:00 AM,POSTAGE FOR MAILING TO OUR MAILING LIST IN CALIFORNIA,,,
677450,0,1,S496,F496,1,6666.67,10/25/2000 12:00:00 AM,SLATE MAILER,,,
677809,0,1,S496,F496,1,37500,10/24/2000 12:00:00 AM,SLATE MAILER,,,
677804,0,1,S496,F496,1,334.13,10/26/2000 12:00:00 AM,ESTIMATED WAGES FOR LATE-REPORTING PERIOD PAID BY SPONSOR'S GENERAL FUND TO SHARON CORNU-T,,,11/6/2000 12:00:00 AM
677783,0,1,S496,F496,EDT297,4432.84,10/26/2000 12:00:00 AM,Payment for printing Prop. 38 flyers,,,
677783,0,2,S496,F496,EDT298,2356.33,10/26/2000 12:00:00 AM,Reimb. UTLA for xerox and postage of Prop. 38 flyers,,,
677646,0,1,S496,F496,1,1176,10/24/2000 12:00:00 AM,POSTAGE FOR MAILING TO OUR MAILING LIST IN CALIFORNIA,,,
678928,0,1,S496,F496,F496-268,4830,10/26/2000 12:00:00 AM,Voter Guide/Mailers,,,
679062,0,1,S496,F496,2000-0078,32885.59,10/26/2000 12:00:00 AM,mail production,,,
679158,0,1,S496,F496,EDT299,2100.22,10/26/2000 12:00:00 AM,,,EDT299,
679158,0,2,S496,F496,EDT300,25.35,10/27/2000 12:00:00 AM,,,EDT300,
677712,0,1,S496,F496,1,7573.75,10/25/2000 12:00:00 AM,SIGNS,,,
677804,0,2,S496,F496,2,320.19,10/26/2000 12:00:00 AM,ESTIMATED WAGES FOR LATE-REPORTING PERIOD PAID BY SPONSOR'S GENERAL FUND TO DON HIGHTOWER ,,,11/6/2000 12:00:00 AM
677804,0,3,S496,F496,3,98.77,10/26/2000 12:00:00 AM,ESTIMATED WAGES FOR LATE-REPORTING PERIOD PAID BY SPONSOR'S GENERAL FUND TO PROPOSITION 38,,,11/6/2000 12:00:00 AM
677804,0,4,S496,F496,4,475.74,10/26/2000 12:00:00 AM,ESTIMATED WAGES FOR LATE-REPORTING PERIOD PAID BY SPONSOR'S GENERAL FUND TO PROPOSITION 38,,,11/6/2000 12:00:00 AM
679158,0,3,S496,F496,EDT302,1121.12,10/27/2000 12:00:00 AM,,,EDT302,
679546,0,1,S496,F496,1,4830,10/26/2000 12:00:00 AM,VOTER GUIDE/MAILERS,,,
679301,0,1,S496,F496,1,2457,10/26/2000 12:00:00 AM,ADVERTISEMENT L.A. SENTINEL ,,,
679168,0,1,S496,F496,1,4432.84,10/26/2000 12:00:00 AM,PAYMENT FOR PRINTING PROP. 38 FLYERS,,,
679168,0,2,S496,F496,2,2356.33,10/26/2000 12:00:00 AM,REIMB. UTLA FOR XEROX AND POSTAGE OF PROP. 38 FLYERS,,,
679551,0,1,S496,F496,1,1866.57,10/27/2000 12:00:00 AM,SPONSOR PD STRATEGY GROUP 10-30--VOTERGUIDE MEMBER ED,,,
679301,0,2,S496,F496,2,93.10,10/26/2000 12:00:00 AM,ADMAC,,,
679515,0,1,S496,F496,F496-1595,1866.57,10/27/2000 12:00:00 AM,Sponsor pd Strategy Group 10-30 --voterguide member ed,,,
679543,0,1,S496,F496,1,4830,10/26/2000 12:00:00 AM,VOTER GUIDE/MAILERS,,,
679545,0,1,S496,F496,1,5182,10/26/2000 12:00:00 AM,VOTER GUIDE/MAILERS,,,
679682,0,1,S496,F496,2000-1691,1600,10/28/2000 12:00:00 AM,Mailer,,2000-1691 ,
679539,0,1,S496,F496,1,2100.22,10/26/2000 12:00:00 AM,REIMB. UTLA FOR XEROX AND POSTAGE COST OF PROP. 38 MAILING,,,
679686,0,1,S496,F496,2000-1692,1600,10/28/2000 12:00:00 AM,Mailer,,2000-1692 ,
679688,0,1,S496,F496,2000-1714,1246.77,10/23/2000 12:00:00 AM,Mailer,,2000-1714 ,
679517,0,1,S496,F496,1,32885.59,10/26/2000 12:00:00 AM,MAIL PRODUCTION,,,
679539,0,2,S496,F496,2,25.35,10/27/2000 12:00:00 AM,REIMBURSED UTLA FOR PRINTING SLATE CARDS,,,
679539,0,3,S496,F496,3,1121.12,10/27/2000 12:00:00 AM,REIMBURSED UTLA FOR XEROXING FLYERS,,,
679679,0,1,S496,F496,2000-1690,1600,10/28/2000 12:00:00 AM,Mailer,,2000-1690 ,
879667,0,2,S496,F496,EDT9,4500,10/25/2002 12:00:00 AM,Telemarketing Services,,,
879674,0,1,S496,F496,EDT11,25000,10/25/2002 12:00:00 AM,Mailer,,,
879766,0,1,S496,F496,2017,4900,10/25/2002 12:00:00 AM,Phoning- Voter Identification,,,
879769,0,1,S496,F496,125320,9000,10/24/2002 12:00:00 AM,Mailer in Support of Barbara Matthews,,,
879769,0,2,S496,F496,125322,1050,10/24/2002 12:00:00 AM,Polling,,,
879770,0,1,S496,F496,117631,5250,10/24/2002 12:00:00 AM,Polling -- AD 80,,,
879770,0,2,S496,F496,117635,10000,10/24/2002 12:00:00 AM,TV Buy -- AD 80,,,
1060238,1,1,S496,F496,F4960000310499,1493.66,11/1/2004 12:00:00 AM,Doorhangers Field Operations District Walking,,,
1060237,1,1,S496,F496,F4960000310498,1493.66,11/1/2004 12:00:00 AM,Doorhangers Field Operations District Walking,,,
1060236,1,1,S496,F496,F4960000310501,1493.66,11/1/2004 12:00:00 AM,Doorhangers Field Operations District Walking,,,
1060235,1,1,S496,F496,F4960000310497,1493.66,11/1/2004 12:00:00 AM,Doorhangers Field Operations District Walking,,,
1060234,1,1,S496,F496,F4960000310496,1493.66,11/1/2004 12:00:00 AM,Door Hangers Field Operations District Walking,,,
1060109,1,1,S496,F496,EDT122,14645.84,11/1/2004 12:00:00 AM,Electronic Voter Guide,,,
1045832,1,1,S496,F496,1,36595,10/6/2004 12:00:00 AM,Media buy,,1,10/6/2004 12:00:00 AM
1047997,2,1,S496,F496,2365,18082.93,10/14/2004 12:00:00 AM,Indep Exp Gary Podesto for Senate TV prod costs,,2365,
1042927,3,1,S496,F496,2323,11227.73,9/23/2004 12:00:00 AM,Independent Exp Gary Podesto for St Senate - Postage,,2323,
1042927,3,2,S496,F496,2326,4000,9/23/2004 12:00:00 AM,IE Research for mailing re Podesto SD5,,2326,
1042927,3,3,S496,F496,2327,19800,9/23/2004 12:00:00 AM,IE Research for mailing re Podesto SD5,,2327,
1042927,3,4,S496,F496,2331,11757.49,9/24/2004 12:00:00 AM,Ind. Exp - Mailer to Support Podesto SD 5,,2331,
1048220,1,1,S496,F496,2367,16309.17,10/15/2004 12:00:00 AM,Indep Exp - Mailer -Paul Betancourt  for- Assembly,,2367,
1054331,2,1,S496,F496,2385,45338.83,10/25/2004 12:00:00 AM,Indep Exp for Gary Podesto  SD 5 - Mailer,,,
1054396,2,1,S496,F496,2386,48340.15,10/26/2004 12:00:00 AM,Indep Exp Paul Betancourt CA Assem 31- Media buy,,,
1058622,1,1,S496,F496,2389,6236.59,10/30/2004 12:00:00 AM,Indep Exp Gary Podesto for Senate - Phone bank,,2389,
1058624,1,1,S496,F496,2390,1209,10/30/2004 12:00:00 AM,Indep Exp - Paul Betancourt AD 31 - Phone bank,,2390,
1058630,1,1,S496,F496,2388,3298.66,10/30/2004 12:00:00 AM,Indep Exp Abel Maldonado  SD 15 - phone bank,,2388,
1055087,1,1,S496,F496,EDT443,375,10/26/2004 12:00:00 AM,CONSULTING,,,
1055087,1,2,S496,F496,EDT372,9755.07,10/26/2004 12:00:00 AM,MAILER,,,
1055087,1,3,S496,F496,EDT447,375,10/26/2004 12:00:00 AM,CONSULTING,,,
1055087,1,4,S496,F496,EDT444,375,10/26/2004 12:00:00 AM,CONSULTING,,,
1055087,1,5,S496,F496,PDT208,375,10/26/2004 12:00:00 AM,CONSULTING,,,
1055087,1,6,S496,F496,PDT206,16614.45,10/26/2004 12:00:00 AM,MAILER,,,
1055087,1,7,S496,F496,PDT212,1000,10/26/2004 12:00:00 AM,RESEARCH,,,
1055087,1,8,S496,F496,PDT210,500,10/26/2004 12:00:00 AM,CONSULTING,,,
1055091,1,1,S496,F496,EDT445,375,10/26/2004 12:00:00 AM,CONSULTING,,,
1055091,1,2,S496,F496,EDT446,375,10/26/2004 12:00:00 AM,CONSULTING,,,
1055091,1,3,S496,F496,EDT448,375,10/26/2004 12:00:00 AM,CONSULTING,,,
1055091,1,4,S496,F496,EDT371,9755.07,10/26/2004 12:00:00 AM,MAILER,,,
1055091,1,5,S496,F496,PDT207,16614.46,10/26/2004 12:00:00 AM,MAILER,,,
1055091,1,6,S496,F496,PDT209,375,10/26/2004 12:00:00 AM,CONSULTING,,,
1055091,1,7,S496,F496,PDT211,500,10/26/2004 12:00:00 AM,CONSULTING,,,
1051121,1,1,S496,F496,F496-3,11286.91,10/21/2004 12:00:00 AM,Mailer,,,
1055569,1,1,S496,F496,F496-229,30067.98,10/26/2004 12:00:00 AM,Mailer,,,
1055569,1,2,S496,F496,F496-230,28654.39,10/26/2004 12:00:00 AM,Mailer,,,
1049184,1,1,S496,F496,EDT119,6668.63,10/18/2004 12:00:00 AM,Mailer,,,
1077110,0,1,S496,F496,NON156,3757.75,10/25/2004 12:00:00 AM,Mailer,,,
1044110,1,1,S496,F496,CI36,621.20,8/4/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,2,S496,F496,CI37,621.20,8/5/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,3,S496,F496,CI38,621.20,8/6/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,4,S496,F496,CI39,304.40,8/18/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,5,S496,F496,CI40,1354.97,8/23/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,6,S496,F496,CI41,1333.14,8/24/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,7,S496,F496,CI42,1361.91,8/25/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,8,S496,F496,CI43,933.33,8/26/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,9,S496,F496,CI44,922.62,8/27/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,10,S496,F496,CI45,922.62,8/30/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,11,S496,F496,CI46,927.74,8/31/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,12,S496,F496,CI47,922.62,9/1/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,13,S496,F496,CI48,922.62,9/2/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,14,S496,F496,CI49,931.41,9/3/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,15,S496,F496,CI50,427.83,9/20/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,16,S496,F496,CI51,209.62,9/21/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,17,S496,F496,CI52,1379.51,9/22/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,18,S496,F496,CI53,1335.92,9/23/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,19,S496,F496,CI54,1687.43,9/24/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,20,S496,F496,CI55,1526.99,9/27/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,21,S496,F496,CI56,2016.14,9/28/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,22,S496,F496,CI57,1471.54,9/29/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,23,S496,F496,CI58,539.23,9/30/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,24,S496,F496,CI251,44.81,8/9/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,25,S496,F496,CI252,110.29,8/16/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,26,S496,F496,CI253,37.81,8/19/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,27,S496,F496,CI254,19.44,8/20/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,28,S496,F496,CI255,10.80,9/4/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,29,S496,F496,CI256,32.89,9/5/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,30,S496,F496,CI257,18.07,9/6/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,31,S496,F496,CI258,9.24,9/7/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,32,S496,F496,CI259,41.08,9/8/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,33,S496,F496,CI260,36.61,9/9/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,34,S496,F496,CI261,3.25,9/10/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,35,S496,F496,CI262,25,9/14/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,36,S496,F496,CI263,114.33,9/15/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,37,S496,F496,CI264,51.59,9/19/2004 12:00:00 AM,Campaign Promoting,,,
1044110,1,38,S496,F496,CI265,135.97,9/25/2004 12:00:00 AM,Campaign Promoting,,,
1056480,1,1,S496,F496,EDT12,2016,10/27/2004 12:00:00 AM,Mailer,,,
1056484,1,1,S496,F496,EDT13,2016,10/27/2004 12:00:00 AM,Mailer,,,
1056486,1,1,S496,F496,EDT14,2016,10/27/2004 12:00:00 AM,Mailer,,,
1056493,1,1,S496,F496,EDT15,2016,10/27/2004 12:00:00 AM,Mailer,,,
1056497,1,1,S496,F496,EDT16,2016,10/27/2004 12:00:00 AM,Mailer,,,
1081544,0,1,S496,F496,EDT206,75000,10/1/2004 12:00:00 AM,CABLE TELEVISION AD,,,
1049090,2,1,S496,F496,EDT138,785.23,10/18/2004 12:00:00 AM,TV AD PRODUCTION,,,
1049090,2,2,S496,F496,EDT134,1147.24,10/18/2004 12:00:00 AM,TV AD PRODUCTION,,,
1092449,0,1,S496,F496,D27,19200,2/25/2005 12:00:00 AM,LIT/POS/CNS,,,
1093581,0,1,S496,F496,F4960000322295,1000,3/1/2005 12:00:00 AM,Automated Phone Calls,,,
1095247,0,1,S496,F496,F4960000322877,2353.06,3/2/2005 12:00:00 AM,Mailer,,,
1095248,0,1,S496,F496,F4960000322883,2353.06,3/2/2005 12:00:00 AM,Mailer,,,
1095418,0,1,S496,F496,EDT92,4424,3/5/2005 12:00:00 AM,slate mailer,,,
1095419,0,1,S496,F496,EDT91,4424,3/5/2005 12:00:00 AM,slate mailer,,,
1095420,0,1,S496,F496,EDT93,4424,3/5/2005 12:00:00 AM,slate mailer,,,
1095248,1,1,S496,F496,F4960000322883,2409.29,3/2/2005 12:00:00 AM,Mailer,,,
1095247,1,1,S496,F496,F4960000322877,2409.29,3/2/2005 12:00:00 AM,Mailer,,,
1104331,0,1,S496,F496,1,6739.66,10/28/2004 12:00:00 AM,Mailings,,,10/28/2004 12:00:00 AM
1104331,0,2,S496,F496,2,6386.75,10/28/2004 12:00:00 AM,Mailings,,,10/28/2004 12:00:00 AM
1104331,0,3,S496,F496,3,6739.66,10/28/2004 12:00:00 AM,Mailings,,,10/28/2004 12:00:00 AM
1104331,0,4,S496,F496,4,6739.66,10/28/2004 12:00:00 AM,Mailings,,,10/28/2004 12:00:00 AM
1105911,0,1,S496,F496,NON4387,500000,5/3/2005 12:00:00 AM,T.V. or Cable Airtime and Production Costs,,,
1106561,0,1,S496,F496,1,690,5/4/2005 12:00:00 AM,NEWSPAPER AD,,,5/4/2005 12:00:00 AM
1106561,0,2,S496,F496,2,805,5/4/2005 12:00:00 AM,NEWSPAPER AD,,,5/4/2005 12:00:00 AM
1106561,0,3,S496,F496,3,935,5/4/2005 12:00:00 AM,NEWSPAPER AD,,,5/4/2005 12:00:00 AM
1106567,0,1,S496,F496,EDT1023,185000,5/3/2005 12:00:00 AM,Radio Ad for Antonio Villaraigosa,,,
686839,0,1,S496,F496,EDT309,5200,10/29/2000 12:00:00 AM,,,EDT309,
686844,0,1,S496,F496,EDT3,1082.50,11/6/2000 12:00:00 AM,Creative Production/Mailer,,,
686844,0,2,S496,F496,EDT4,3224.77,11/6/2000 12:00:00 AM,Printing/Mailer,,,
686844,0,3,S496,F496,EDT7,3000,11/6/2000 12:00:00 AM,Coordination/Consulting Fees,,,
686910,0,1,S496,F496,2000-0241,858.66,11/5/2000 12:00:00 AM,data/lists,,,
687016,0,1,S496,F496,2000-2804,2481,11/3/2000 12:00:00 AM,Mailer,,,
687017,0,1,S496,F496,2000-2805,1459,11/3/2000 12:00:00 AM,Mailer,,,
1129588,0,16,S496,F496,F496-458,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,17,S496,F496,F496-463,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,18,S496,F496,F496-468,86.12,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,19,S496,F496,F496-473,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,20,S496,F496,F496-478,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,21,S496,F496,F496-483,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,22,S496,F496,F496-488,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,23,S496,F496,F496-493,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,24,S496,F496,F496-498,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,25,S496,F496,F496-503,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,26,S496,F496,F496-508,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,27,S496,F496,F496-513,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,28,S496,F496,F496-518,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,29,S496,F496,F496-523,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,30,S496,F496,F496-528,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,31,S496,F496,F496-533,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,32,S496,F496,F496-538,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,33,S496,F496,F496-543,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,34,S496,F496,F496-548,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,35,S496,F496,F496-553,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,36,S496,F496,F496-558,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,37,S496,F496,F496-563,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,38,S496,F496,F496-568,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,39,S496,F496,F496-573,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,40,S496,F496,F496-578,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,41,S496,F496,F496-583,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,42,S496,F496,F496-588,86.12,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,43,S496,F496,F496-593,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,44,S496,F496,F496-598,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,45,S496,F496,F496-603,86.12,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,46,S496,F496,F496-608,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,47,S496,F496,F496-613,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,48,S496,F496,F496-618,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,49,S496,F496,F496-623,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,50,S496,F496,F496-628,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,51,S496,F496,F496-638,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,52,S496,F496,F496-643,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,53,S496,F496,F496-648,72.67,10/23/2005 12:00:00 AM,Estimated Salary,,,
1129588,0,54,S496,F496,F496-663,29.46,10/18/2005 12:00:00 AM,Supplies,,,
1129588,0,55,S496,F496,F496-668,42.97,10/17/2005 12:00:00 AM,Food for volunteers,,,
1129864,0,1,S496,F496,PDT28,30250,10/23/2005 12:00:00 AM,Phone bank,,,
1129894,0,1,S496,F496,2005-4443,377.66,9/25/2005 12:00:00 AM,Support Services,,,10/22/2005 12:00:00 AM
1129894,0,2,S496,F496,2005-4444,16.37,10/21/2005 12:00:00 AM,Campaign Activities,,,
1129894,0,3,S496,F496,2005-4445,90.19,9/25/2005 12:00:00 AM,Website,,,10/22/2005 12:00:00 AM
1129894,0,4,S496,F496,2005-4446,3.15,10/20/2005 12:00:00 AM,Phonebank,,,
1129895,0,1,S496,F496,2005-4394,2500,10/21/2005 12:00:00 AM,Paid Walkers,,,
1129895,0,2,S496,F496,2005-4395,220.09,10/22/2005 12:00:00 AM,Campaign Activities,,,
1129895,0,3,S496,F496,2005-4396,2.27,10/22/2005 12:00:00 AM,Food for Volunteers,,,10/23/2005 12:00:00 AM
1129896,0,1,S496,F496,2005-4412,117.45,10/24/2005 12:00:00 AM,Support Services,,,11/8/2005 12:00:00 AM
1129896,0,2,S496,F496,2005-4413,53.08,10/24/2005 12:00:00 AM,Support Services,,,11/8/2005 12:00:00 AM
1129896,0,3,S496,F496,2005-4414,175.66,10/24/2005 12:00:00 AM,Support Services,,,11/8/2005 12:00:00 AM
1129896,0,4,S496,F496,2005-4415,129.23,10/24/2005 12:00:00 AM,Support Services,,,11/8/2005 12:00:00 AM
1129896,0,5,S496,F496,2005-4416,41.57,11/2/2005 12:00:00 AM,Support Services,,,11/8/2005 12:00:00 AM
1129908,0,1,S496,F496,2005-0026,1250.60,10/24/2005 12:00:00 AM,"mailhouse production, postage",,,
1129911,0,1,S496,F496,2005-4375,12500,10/23/2005 12:00:00 AM,Office Expenses,,,10/29/2005 12:00:00 AM
1129913,0,1,S496,F496,2005-4450,183.41,10/25/2005 12:00:00 AM,Support Services,,,11/8/2005 12:00:00 AM
1129913,0,2,S496,F496,2005-4457,1230.51,10/24/2005 12:00:00 AM,Support Services,,,11/8/2005 12:00:00 AM
1129997,0,1,S496,F496,1,5239.50,10/24/2005 12:00:00 AM,Production and Distribution of Mail Piece - Phoenix Direct,,,
1130436,0,1,S496,F496,769930,95707.43,10/25/2005 12:00:00 AM,Postcard mailing to AARP members with AARP Position on Prop. 79,,,10/27/2005 12:00:00 AM
1130439,0,1,S496,F496,1642032,95707.43,10/25/2005 12:00:00 AM,Postcard mailing to members supporting AARP position on Prop. 78,,,10/27/2005 12:00:00 AM
1129864,1,1,S496,F496,PDT28,30250,10/23/2005 12:00:00 AM,Phone bank,,,
1130502,0,1,S496,F496,D128,39065.82,10/25/2005 12:00:00 AM,Literature,,,
1130505,0,1,S496,F496,D128,39065.82,10/25/2005 12:00:00 AM,Literature,,,
1130507,0,1,S496,F496,D128,39065.82,10/25/2005 12:00:00 AM,Literature,,,
1130510,0,1,S496,F496,D132,39065.82,10/25/2005 12:00:00 AM,Literature,,,
1130514,0,1,S496,F496,D128,39065.82,10/25/2005 12:00:00 AM,Literature,,,
1130598,0,1,S496,F496,EDT24,232.13,10/25/2005 12:00:00 AM,,,EDT:S496:24,
1130598,0,2,S496,F496,EDT23,320,10/25/2005 12:00:00 AM,,,EDT:S496:23,
1130598,0,3,S496,F496,EDT22,2017.96,10/25/2005 12:00:00 AM,,,EDT:S496:22,
1130626,0,1,S496,F496,2005-4466,12500,10/25/2005 12:00:00 AM,Office Expenses,,,10/29/2005 12:00:00 AM
1130633,0,1,S496,F496,1194928,4437.15,10/25/2005 12:00:00 AM,Printing of materials in support of Proposition 76,,,
1130634,0,1,S496,F496,1,7409.38,10/25/2005 12:00:00 AM,Printing costs for mail pieces - DeFrance Printing,,,
1130635,0,1,S496,F496,D18,233.25,10/24/2005 12:00:00 AM,Data List,,,
1130635,0,2,S496,F496,D33,1875,10/24/2005 12:00:00 AM,Consulting,,,
1130635,0,3,S496,F496,D34,4795.16,10/24/2005 12:00:00 AM,Media,,,
1130636,0,1,S496,F496,D25,233.25,10/24/2005 12:00:00 AM,Data List,,,
1130636,0,2,S496,F496,D26,1875,10/24/2005 12:00:00 AM,Consulting,,,
1130636,0,3,S496,F496,D41,4795.16,10/24/2005 12:00:00 AM,Media,,,
1130637,0,1,S496,F496,D25,233.25,10/24/2005 12:00:00 AM,Data List,,,
1130637,0,2,S496,F496,D26,1875,10/24/2005 12:00:00 AM,Consulting,,,
1130637,0,3,S496,F496,D41,4795.16,10/24/2005 12:00:00 AM,Media,,,
1130638,0,1,S496,F496,D18,233.25,10/24/2005 12:00:00 AM,Data List,,,
1130638,0,2,S496,F496,D33,1875,10/24/2005 12:00:00 AM,Consulting,,,
